timestamp,text,hashtags
1574820409,The 2nd 45\u2019 is on#UCL #JuveAtleti [1-0] #JuveUCL#ForzaJuve #FinoAllaFine#Juventus #JuventusFC #JuventusOfficial #JuventusTV #SkyItalia #Calcio #JEEP #Cristiano #Ronaldo #CristianoRonaldo #CR7 #Dybala #DybalaMask #PD10 #LB19 #GianluigiBuffon #ForzaJuve #FinoAllaFine #OneFamily https://t.co/CieJGzejtj,#JuveUCL
1574820435,"Italian fashion, eh? \ud83e\udd26\u200d\u2642\ufe0fLike for the headband\u2764\ufe0fRetweet for the coat \ud83d\udd03 #UCL #JuveAtleti #JuveUCL https://t.co/luFG595Alj",#JuveUCL
1574820466,High chances Ronaldo will be substituted once again in this match...Not seen a flow for which he is known Although don't want the same to happen #JuveAtleti #JuveUCL #Juventus,#JuveUCL
1574820482,"Italian fashion, eh? \ud83e\udd26\u200d\u2642\ufe0fLike for the headband \u2764\ufe0fRetweet for the coat \ud83d\udd03 #UCL #JuveAtleti #JuveUCL https://t.co/UOLQeB9tsy",#JuveUCL
1574820580,Final score prediction ?#FinoAllaFine #ForzaJuve #JuveAtleti #JuveUCL,#JuveUCL
1574821037,What a jewel of a free-kick! \ud83c\udfaf\ud83d\udc8e\ud83d\ude0d#JuveAtleti #JuveUCL #ForzaJuve https://t.co/m0YP95597P,#JuveUCL
1574821340,"I'm at work, so only this way I can watch my lovely Juve#FinoAllaFine #JuveAtleti  #JuveUCL https://t.co/GfzomXnzRj",#JuveUCL
1574821447,@ChampionsLeague @juventusfcen Goal of the season #Dybala \ud83d\udcaa#JuveAtleti #JuveUCL @PauDybala_JR \ud83d\udc8e\u25fc\u25fb https://t.co/bJS20gaVFO,#JuveUCL
1574821512,67' | \ud83d\udca5 | POST FROM BERNARDESCHI! SO UNLUCKY!#JuveAtleti [1-0] #JuveUCL,#JuveUCL
1574821697,That #dybala goal #Juventus #JuveAtleti #JuveUCL \u26bd\ufe0f\ud83e\udd38\u200d\u2642\ufe0f\ud83d\ude4c\ud83d\ude4c https://t.co/mlQQmDeUAk,#JuveUCL
1574821862,Red card not given after a studs out challenge / stamp on Ronaldo's calf !Everyone is frustrated with VAR !VAR is being controlled by mofos !Even the commentators expected a red card from VAR !#FinoAllaFine #ForzaJuve #JuveAtleti #JuveUCL,#JuveUCL
1574822021,GRANDE @PauDybala_JR \ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\udc4f\ud83c\udffc\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d\ud83d\udd1d#JuveAtleti #JuveAtletico #FinoAllaFine #JuveUCL,#JuveUCL
1574822309,"80' | \ud83d\udd70 | 10 minutes to go, let's press for another boys and make it safe! \u26aa\ufe0f\u26ab\ufe0f#JuveAtleti [1-0] #JuveUCL https://t.co/fvfHaXL3zX",#JuveUCL
