EndOfTimeWindow,Home Team,Away team,Neutral
2019-12-15 11:35:00,0.018999999999999993,2.1786,0.7359859882005904
2019-12-15 11:40:00,0.14410429447852763,2.4149999999999996,0.5600806526806521
2019-12-15 11:45:00,0.12021808510638303,2.2495714285714286,0.6269435647584244
2019-12-15 11:50:00,-0.3606107784431137,2.610507462686567,0.4464819759679587
2019-12-15 11:55:00,-0.46546272493573243,2.5640657894736845,0.44326963592681706
2019-12-15 12:00:00,-0.4951129411764705,2.600175,0.4347804272230515
2019-12-15 12:05:00,-0.5170973451327433,2.3738941176470587,0.4020891826192658
2019-12-15 12:10:00,-0.5336906187624749,2.3738941176470587,0.3639290057983321
2019-12-15 12:15:00,-0.5314714064914994,2.254915254237288,0.37955052513510784
2019-12-15 12:20:00,-0.5961989528795811,1.98084375,0.37087553574490056
2019-12-15 12:25:00,-0.5280489510489516,1.9636827586206902,0.38606052027544024
2019-12-15 12:30:00,-0.5215214132762319,2.0619496855345916,0.3783970723428329
2019-12-15 12:35:00,-0.473711576846308,2.1218713450292395,0.38000513470258707
2019-12-15 12:40:00,-0.46455182341650725,2.171416184971098,0.3833666280267909
2019-12-15 12:45:00,-0.4403367537313438,2.094701657458563,0.3864414847161585
2019-12-15 12:50:00,-0.4563187889581485,1.985588235294117,0.3791477504499114
2019-12-15 12:55:00,-0.44529888983774624,1.8956974358974354,0.363303815736306
2019-12-15 13:00:00,-0.3907561576354687,1.9137832512315265,0.36163053855225613
2019-12-15 13:05:00,-0.3796495659037103,1.966446601941747,0.3658364973115344
2019-12-15 13:10:00,-0.38519446579554273,1.956946859903381,0.36323068267066916
2019-12-15 13:15:00,-0.39367553584626824,2.015419047619047,0.34787825815514395
2019-12-15 13:20:00,-0.41039087018544995,1.9930047393364922,0.34015756993272356
2019-12-15 13:25:00,-0.34478638184245725,2.0014285714285704,0.35267462091757473
2019-12-15 13:30:00,-0.27792228644829853,1.9835545851528376,0.3642124816376825
