timestamp,text,hashtags
1576419759,Asking for a yellow on that Lucas foul is crazy. \u201cCounter attack\u201d but with spurs having 6 behind the ball. Not much of a counter. #WOLTOT,#WOLTOT
1576419773,The atmosphere at #Molineux is one of the best/underrated in the Premier League. Better than Old Trafford &amp; Anfield imo.  #Wolverhampton #WOLTOT,#WOLTOT
1576419802,TOT getting going early. #WOLTOT #COYS #EPL #BPL #PremierLeague,#WOLTOT
1576419831,@SpursOfficial Wolves vs Tottenham Live Streaming FreeLive Watch Here: https://t.co/pPnNrB5pB7#WOLTOT,#WOLTOT
1576419831,"20\u2019 | \ud83d\udfe0#WOL 0-1 #TOT\u26aa\ufe0fWolves pressure is building!Mourinho cross from the right hand side finds Jimenez, who can\u2019t quite guide his header into the back of the net.#WOLTOT",#WOLTOT
1576419839,Dont know what Jos\u00e9 sees in Dier \ud83e\udd74\ud83e\udd26\ud83c\udffd\u200d\u2642\ufe0f #WOLTOT,#WOLTOT
1576419843,"SCOUT: Owned by just 4.2% of #FPL managers, Lucas Moura has scored in three of his four #PL starts under Jose Mourinho#WOLTOT https://t.co/FquAPzmYUl",#WOLTOT
1576419849,Sanchez got burned there by Jota #WOLTOT,#WOLTOT
1576419850,Great individual effort and finish from @LucasMoura7 to give @SpursOfficial the lead against @Wolves \u26bd\ufe0f\ud83d\udca5#WOLTOT,#WOLTOT
1576419859,"20\u2019 | \ud83d\udfe0#WOL 0-1 #TOT\u26aa\ufe0fWolves pressure is building!Moutinho\u2019s cross from the right hand side finds Jimenez, who can\u2019t quite guide his header into the back of the net.#WOLTOT",#WOLTOT
1576419878,Wolves is a good team #WOLTOT,#WOLTOT
1576419882,Mourinho obviously like Dier as he reminds him of that slow cart horse in midfield like Matic. #WOLTOT,#WOLTOT
1576419909,"Can\u2019t fault Vertonghen\u2019s effort today but we desperately need a left back in January, preferably January 1st #WOLTOT #COYS #Tottenham #tottenhamhotspur #THFC",#WOLTOT
1576419912,It is the #Spurs Lucas Moura goal that lead Jimenez Or Jota should reply by 70 minute #WOLTOT Traore looks likely provider https://t.co/uo2nTeCWol,#WOLTOT
1576419918,Be lovely if for once in his life Eric Dier didn\u2019t receive the ball and turn towards his own goal. #thfc #WOLTOT #COYS,#WOLTOT
1576419920,Stunning individual goal from @LucasMoura7!! #WOLTOT #PremierLeague,#WOLTOT
1576419923,"GOAL!!! Wolves 0-1 Spurs Lucas Moura runs at goal from the right, beats a number of Wolves defenders and lashes a fierce shot into the roof of the net \u2764\ufe0f\ud83d\udd25\ud83d\ude0d#WOLTOT #PremierLeague https://t.co/Q53pSaO8Lj",#WOLTOT
1576419924,Some of these spurs players need to go back to basics in passing  #WOLTOT,#WOLTOT
1576419928,Lucas with the lead \ud83d\ude80#WOLTOT https://t.co/l2sy6C80ds,#WOLTOT
1576419933,"25' | #WOL 0-1 #TOTJota gets the better of his man as he cuts inside at the byline, he looks for goal from a narrow angle but it's blocked at close range.#WOLTOT",#WOLTOT
1576419934,Jota has been playing like prime CR7 this season \ud83d\udd25 #WOLTOT \ud83d\udc3a,#WOLTOT
1576419939,"GOAL!!! Wolves 0-1 Spurs Lucas Moura runs at goal from the right, beats a number of Wolves defenders and lashes a fierce shot into the roof of the net \u2764\ufe0f\ud83d\udd25\ud83d\ude0d#WOLTOT #PremierLeague https://t.co/bcv5LeiR0h",#WOLTOT
1576419951,23\u2019| \ud83d\udfe0#WOL 0-1 #TOT\u26aa\ufe0fJota\ud83d\udd25Great play from the Portuguese who evades the attention of Spurs defenders but his eventual shot is blocked by Sanchez! #WOLTOT,#WOLTOT
1576419953,Adama Trore`with his bodybuild is supposed to be playing American football #WOLTOT,#WOLTOT
1576419970,"Lukas mourra is one player who can make,the impossible become possible within split of a second,underrate him at your own peril #WOLTOT",#WOLTOT
1576419968,Jimenez what a miss!! Combined well with Jota. \ud83d\ude33 #FPL #WOLTOT,#WOLTOT
1576419970,I thought Adama was Akinfenwa \ud83e\udd23 #WOLTOT #COYS,#WOLTOT
1576419988,The right hand side got abused again. We\u2019re lucky Jimenez missed that #WOLTOT #COYS,#WOLTOT
1576419990,Dier loses Raul and Wolves come close. #WOLTOT,#WOLTOT
1576419992,"Wolves are causing us real issues - so so threatening going forward with their pace abusing our often poor positioning and giving us little time on the ball when we try to play. Getting away with it currently, but surely it\u2019s just a matter of time before Wolves score. #WOLTOT",#WOLTOT
1576419996,"26' | #WOL 0-1 #TOTGreat chance to make it 1-1! Jota breaks into the box before squaring the ball to Jimenez in front of goal, the striker takes a touch but fires just wide of the upright.#WOLTOT",#WOLTOT
1576420011,Loving how loud the spurs fan are #WOLTOT,#WOLTOT
1576420014,Deli cheating bastard Ali is going to represent England at the Olympics with Tom Daley in the diving. #WOLTOT,#WOLTOT
1576420014,@GTVWorld #WOLTOT please.,#WOLTOT
1576420028,Wolves players are weight lifters..damn! #WOLTOT,#WOLTOT
1576420028,Sanchez is a calamity FFS #WOLTOT,#WOLTOT
1576420031,Goal Lucas Vs Wolves#WOLTOT https://t.co/q7gg1OfBU6,#WOLTOT
1576420032,God @Wolves are playing beautiful football. Just need that finishing touch #WOLTOT,#WOLTOT
1576420038,@SpursOfficial STREAM LIVE &gt;&gt; Wolves vs Tottenham Live Stream premier league 2019 Online Live Streaming Links Full HD #WOLTOT#COYS #PL #PremierLeague #TottenhamHotspur https://t.co/EhrOkv7lpF,#WOLTOT
1576420046,Come on Wolves!!!! #WOLTOT,#WOLTOT
1576420047,Can\u2019t see Wolves losing this. They look far the better team. #WOLTOT  #tweetsthatagebadly,#WOLTOT
1576420052,"Aurier has to come out, he has no interest in defending\ud83e\udd2c\ud83e\udd2c.  #coys #Tottenham #WOLTOT",#WOLTOT
1576420054,Sissoko is a chicken with his head cut off sometimes #WOLTOT,#WOLTOT
1576420055,Wolves are impressive. Credit to them and their manager. #WOLTOT,#WOLTOT
1576420056,@SpursOfficial STREAM LIVE &gt;&gt; Wolves vs Tottenham Live Stream premier league 2019 Online Live Streaming Links Full HD #WOLTOT#COYS #PL #PremierLeague #TottenhamHotspur https://t.co/0MPLg5p5wt,#WOLTOT
1576420056,A Wolves equaliser looks just like a matter of time here at Molineux. Spurs getting absolutely bodied in by Nuno's \ud83d\udc3a #WOLTOT,#WOLTOT
1576420058,@LucasMoura7 first to score for @SpursOfficial at the Molineux 2 more needed in that leg #WOLTOT #Bababets,#WOLTOT
1576420063,#WOL 0\u20e3 - 1\u20e3 #TOT\ud83d\udd14 25' | Diogo #Jota qui fait tomber Sanchez \ud83d\ude43#WOLTOT,#WOLTOT
1576420064,26\u2019 | \ud83d\udfe0#WOL 0-1 #TOT\u26aa\ufe0fSO CLOSE!Jimenez shoudve scored! He had time in the box but his shot just goes past the post.Wolves on top here.#WOLTOT,#WOLTOT
1576420069,...head the ball. Just head it. Terrible mental mistake again from Spurs. \u201cMentality\u201d = making easy decisions. #WOLTOT,#WOLTOT
1576420072,Should be 1-1 27\u2019 #WOLTOT,#WOLTOT
