timestamp,text,hashtags
1576423023,Landed in sunny Barcelona to see we're losing \ud83d\ude2d channeling all my good energy into a second half comeback #WWFC,#WWFC
1576423413,HOLY SHIT ADAMA #WWFC,#WWFC
1576423468,ADAMA TRAORE YOU BEAUTIFUL HUMAN BEING!!!!!!! #WWFC #COYW,#WWFC
1576423478,ADAMAAAA WITH THE EQUALISER!!! Great strike from the edge of the box! #WWFC #WOLTOT,#WWFC
1576423540,AdAMa TrAOrE hAs No eNd pROdUct#WWFC https://t.co/MzKKW1SCe1,#WWFC
1576423546,Adama what you doing to me \ud83d\ude29\ud83d\ude29\ud83d\ude29\ud83d\ude29\u2b1b\ud83d\udd36\u2b1b\ud83d\udd36\u2b1b\ud83d\udd36 #WWFC,#WWFC
1576423589,TRAORREEEEEEEEE #WWFC#WOLTOT,#WWFC
1576423637,"@Wolves What a beautiful strike! Well done, Adama Traore #WWFC #COYW #MyPLMornings",#WWFC
1576423816,"Wolves welcome Tottenham Hotspur to The Molineux this afternoon. NXWM Wolverhampton 2,3,4,62 &amp;62a will be delayed for around 30 minutes after the final whistle due to increased traffic for fans making their way home from the stadium. #wmbus #WWFC #thfc #make_Jose_miserable https://t.co/Q10OqYehrc",#WWFC
1576423902,\u26bd\ufe0fScores twice in a 2-0 win over Man City\u26bd\ufe0fEqualises v TottenhamAdama Traore doesn't score often but when he does he makes it count \ud83d\udc3a#WWFC #WOWTOT #PL https://t.co/NQ0UbmmJlp,#WWFC
1576423944,Scores a worldie.Looked like it hit Jimenez on the arm.Didn\u2019t celebrate.Fuck VAR.#WWFC,#WWFC
1576424155,"LAST 15\"" MIN FREE LIVE STREAM #PLWolves vs Tottenham &gt;&gt; https://t.co/TfQoSPwfQH#WWFC #THFC #WOLTOT++Manchester United vs Everton&gt;&gt; https://t.co/HYNerapbNG#MUFC #EFC #MUNEVE++ LIVE STREAM #SPFLCeltic vs Hibernian&gt;&gt; https://t.co/DNNL5n4DYS#CELHIB #CelticFC https://t.co/Iq2Gt1TsaI",#WWFC
1576424180,When are we going to talk about the protection of Adama Traore? These fouls are every game and it\u2019s not even subtle. #WWFC,#WWFC
1576424368,Last 10 + Injury time\u23f1\ufe0fCutrone &amp; Pedro Neto on?\ud83d\udc3a#WWFC #WOLTOT https://t.co/ICtUvUMTgF,#WWFC
1576424377,Spurs are just taking turns hacking Adama down #WWFC,#WWFC
1576424411,The only thing this game is missing is a Neves screamer #WWFC,#WWFC
1576424634,"LAST 8\"" MINFREE LIVE STREAM #PLWolves vs Tottenham Hotspur 1-1Live&gt;&gt; https://t.co/kuKj1mS2WI#WWFC #THFC #WOLTOT++FREE LIVE STREAM #PLManchester United vs Everton 1-1Live&gt;&gt; https://t.co/qyvy2KDfrq#MUFC #EFC #MUNEVE https://t.co/xVfbC0FmHq",#WWFC
1576424783,88\u2019 - [#WWFC 1\ufe0f\u20e3-1\ufe0f\u20e3 #THFC]Lucas \ud83d\udd04 Eriksen. #COYS,#WWFC
1576424883,90+1\u2019 - [#WWFC 1\ufe0f\u20e3-2\ufe0f\u20e3 #THFC]GOOOOOOOOOOOOOOOAAAAAAAAAAAAAAAAAAAAAAAAAAALLLLLLLLLLLLLLLLLLLLLLL JAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAN #COYS,#WWFC
1576424956,90+2\u2019 - [#WWFC 1\ufe0f\u20e3-2\ufe0f\u20e3 #THFC]Dele \ud83d\udd04 Winks.Son \ud83d\udd04 Foyth.#COYS,#WWFC
1576424982,The #WWFC sure have been a fun club to watch since they were promoted to the #PremierLeague last season. #WOLTOT,#WWFC
1576425029,"Spurs win it at the death.Vertonghen finds himself in bags of room and heads home the free header, Poor defending from the set-piece.#WWFC #WOLTOT https://t.co/U6hj3vrcHW",#WWFC
1576425172,Disappointing result that. Dominated the game. And deserved something. But it\u2019s one of them #WWFC,#WWFC
1576425217,"Sounds like a really good performance but probably highlights where we\u2019re at at the moment, need a centre back in January and Boly back and we won\u2019t be far off. #WWFC",#WWFC
1576425241,90+5\u2019 - [#WWFC 1\ufe0f\u20e3-2\ufe0f\u20e3 #THFC]C\u2019est fini !!! #COYS,#WWFC
1576425285,Nothing frustrates me in this world more than Wolves defence \ud83e\udd2c #WWFC,#WWFC
1576425300,"I feel sick, footballing injustice. Well played Wolves! #WWFC",#WWFC
1576425301,I feel sick. How have we come away with nothing? Gutted #WWFC,#WWFC
1576425328,"Should have taken our chances tbh, onto Norwich #WWFC",#WWFC
1576425389,Full time in the other 2pm kick off in the @premierleagueTottenham beat Wolves 2-1 thanks to Jan Vertonghen's winning goal in second-half injury time #WWFC #THFC #WOLTOT https://t.co/YQI9Nbvkkf,#WWFC
1576425427,I fear no one in tomorrow\u2019s Europa League draw. Out played Spurs and City this season. There\u2019s no stronger than those. #WWFC,#WWFC
1576425445,"When you're happy with a point but you get all three instead, courtesy of #Vertonghen. \ud83d\ude01\ud83d\udc9c #WWFC #THFC #COYS #PremierLeague",#WWFC
1576425487,"FT 1-2:- 100% deserved more from that game, thought we were the better side undoubtedly- Traore on fire once again, drawing 3 yellow cards from Spurs- Not any points gained, but another top 6 team that we matched toe to toe- Onto Norwich away!#WWFC #WOLTOT",#WWFC
1576425548,"Honestly embarrassing that is.Adama\u2019s shoulder is out and instead of knocking it out, we fuck about with it and end up giving them the free kick that leads to the goal?Spurs didn\u2019t deserve a point; let alone fucking three.Shit.#WWFC",#WWFC
1576425625,I don't know what to say \ud83d\ude26 #WWFC,#WWFC
