timestamp,text,hashtags
Fri Nov 15 00:33:45 +0000 2019,RT @TheWarriorsTalk: Leaked X-Ray images of Stephen Curry\u2019s left hand have surfaced.\n\n#KeepThatSameEnergy\n\n[via PS_Warriors/IG] https://t.c\u2026,"#KeepThatSameEnergy,"
Fri Nov 15 00:33:44 +0000 2019,"RT @BR_NBA: 10 years ago today, Brandon Jennings lit up the Warriors for 55 points\n\nSet the rookie record for most points in a game \ud83d\udd25 https\u2026",
Fri Nov 15 00:33:40 +0000 2019,"RT @Ginalolaknits: 2012 HUD estimated the # of homeless veterans ntnwide to be approx 62,619 25% located in CA. This should be a complete o\u2026",
Fri Nov 15 00:33:39 +0000 2019,"Hi Warriors! Our student council is currently collecting for a food drive,  starting this week and continuing until\u2026 https://t.co/Ta5eqvFiJp",
Fri Nov 15 00:33:35 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
Fri Nov 15 00:33:35 +0000 2019,"RT @Ginalolaknits: 2012 HUD estimated the # of homeless veterans ntnwide to be approx 62,619 25% located in CA. This should be a complete o\u2026",
Fri Nov 15 00:33:31 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
Fri Nov 15 00:33:31 +0000 2019,RT @LeBronFactory: (2015) Throwback to when LeBron played the Warriors 1v5 in the Finals. \ud83d\ude43\n\n\u25aa\ufe0f36 PPG\n\u25aa\ufe0f13 RPG\n\u25aa\ufe0f9 APG\n\u25aa\ufe0f1 SPG\n\u25aa\ufe0f43% eFG\n\nW\u2026,
Fri Nov 15 00:33:24 +0000 2019,"Brave Warriors. If you fall you will fail this challenge, and lose a life.",
Fri Nov 15 00:33:22 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
